197 59 0.635254 10001 0.864258 41 215 0 768
198 58 0.635498 390 1.000000 0 256 0 768 0.031840
199 57 0.640869 10001 0.768799 76 180 0 768
200 56 0.644287 10001 0.839111 49 207 0 768
201 55 0.649902 250 1.000000 0 256 0 768 0.025460
202 54 0.655518 236 1.000000 0 256 0 768 0.023634
203 53 0.657959 10001 0.842041 47 209 0 768
204 52 0.662354 10001 0.818359 56 200 0 768
205 51 0.666748 770 1.000000 0 256 0 768 0.046634
206 50 0.671387 832 1.000000 0 256 0 768 0.048381
207 49 0.672852 248 1.000000 0 256 0 768 0.022037
208 48 0.677490 4515 1.000000 0 256 0 768 0.223035
209 47 0.681885 330 1.000000 0 256 0 768 0.031983
210 46 0.687012 466 1.000000 0 256 0 768 0.030399
211 45 0.692383 255 1.000000 0 256 0 768 0.025193
212 44 0.697510 4607 1.000000 0 256 0 768 0.442411
213 43 0.702148 2329 1.000000 0 256 0 768 0.161894
214 42 0.705322 3100 1.000000 0 256 0 768 0.397831
215 41 0.710205 10001 0.714355 114 142 0 768
216 40 0.713867 10001 0.744141 99 157 0 768
217 39 0.719971 283 1.000000 0 256 0 768 0.023413
218 38 0.726074 467 1.000000 0 256 0 768 0.047516
219 37 0.730957 524 1.000000 0 256 0 768 0.051051
220 36 0.736572 327 1.000000 0 256 0 768 0.024682
221 35 0.742676 10001 0.670166 172 84 0 768
222 34 0.746338 239 1.000000 0 256 0 768 0.021398
223 33 0.752441 258 1.000000 0 256 0 768 0.024410
224 32 0.760010 266 1.000000 0 256 0 768 0.024315
225 31 0.766357 883 1.000000 0 256 0 768 0.057376
226 30 0.773438 342 1.000000 0 256 0 768 0.027311
227 29 0.777100 819 1.000000 0 256 0 768 0.047440
228 28 0.781250 415 1.000000 0 256 0 768 0.033817
229 27 0.787842 250 1.000000 0 256 0 768 0.023596
230 26 0.794189 288 1.000000 0 256 0 768 0.024295
231 25 0.802734 325 1.000000 0 256 0 768 0.030284
232 24 0.811768 289 1.000000 0 256 0 768 0.025673
233 23 0.816895 306 1.000000 0 256 0 768 0.023783
234 22 0.823486 248 1.000000 0 256 0 768 0.021620
235 21 0.831543 247 1.000000 0 256 0 768 0.021742
236 20 0.837158 251 1.000000 0 256 0 768 0.022124
237 19 0.843506 315 1.000000 0 256 0 768 0.024831
238 18 0.847900 10001 0.843018 49 207 0 768
239 17 0.853760 268 1.000000 0 256 0 768 0.024384
240 16 0.862793 752 1.000000 0 256 0 768 0.090060
241 15 0.870850 303 1.000000 0 256 0 768 0.024270
242 14 0.880371 282 1.000000 0 256 0 768 0.024038
243 13 0.886963 2039 1.000000 0 256 0 768 0.254365
244 12 0.895752 1030 1.000000 0 256 0 768 0.109349
245 11 0.903809 367 1.000000 0 256 0 768 0.025564
246 10 0.911865 435 1.000000 0 256 0 768 0.030912
247 9 0.920898 342 1.000000 0 256 0 768 0.030112
248 8 0.929443 263 1.000000 0 256 0 768 0.022632
249 7 0.937988 298 1.000000 0 256 0 768 0.028064
250 6 0.944336 300 1.000000 0 256 0 768 0.028682
251 5 0.953857 274 1.000000 0 256 0 768 0.023874
252 4 0.962891 284 1.000000 0 256 0 768 0.024616
253 3 0.971924 353 1.000000 0 256 0 768 0.031934
254 2 0.980957 1238 1.000000 0 256 0 768 0.074850
255 1 0.990479 272 1.000000 0 256 0 768 0.024155
256 0 1.000000 10001 0.774414 80 176 0 768
