99 526 0.982 111 1842.00 1842 92100 0.450000 99 526 0.849600 100 1.000000 0 625 0 1875 6.944486
100 525 0.979 110 1836.00 1836 91800 0.450000 100 525 0.848128 101 1.000000 0 625 0 1875 7.609151
101 524 0.986 116 1848.00 1848 92400 0.450000 101 524 0.846656 102 1.000000 0 625 0 1875 8.531210
102 523 0.981 115 1839.00 1839 91950 0.450000 102 523 0.845184 103 1.000000 0 625 0 1875 7.594506
103 522 0.971 115 1821.00 1821 91050 0.450000 103 522 0.843648 104 1.000000 0 625 0 1875 8.359269
104 521 0.979 118 1836.00 1836 91800 0.450000 104 521 0.842176 105 1.000000 0 625 0 1875 8.379586
105 520 0.979 113 1833.00 1833 91650 0.450000 105 520 0.840768 106 1.000000 0 625 0 1875 7.113906
106 519 0.986 114 1848.00 1848 92400 0.450000 106 519 0.839296 107 1.000000 0 625 0 1875 7.991680
107 518 0.981 106 1839.00 1839 91950 0.450000 107 518 0.837888 108 1.000000 0 625 0 1875 6.741722
108 517 0.979 115 1836.00 1836 91800 0.450000 108 517 0.836544 109 1.000000 0 625 0 1875 7.961614
109 516 0.970 116 1818.00 1818 90900 0.450000 109 516 0.835008 110 1.000000 0 625 0 1875 7.754613
110 515 0.968 111 1815.00 1815 90750 0.450000 110 515 0.833536 111 1.000000 0 625 0 1875 7.482174
111 514 0.984 117 1845.00 1845 92250 0.450000 111 514 0.832064 112 1.000000 0 625 0 1875 8.577786
112 513 0.974 113 1827.00 1827 91350 0.450000 112 513 0.830528 113 1.000000 0 625 0 1875 7.241567
113 512 0.984 115 1845.00 1845 92250 0.450000 113 512 0.829056 114 1.000000 0 625 0 1875 8.109437
114 511 0.968 118 1815.00 1815 90750 0.450000 114 511 0.827648 115 1.000000 0 625 0 1875 8.873537
115 510 0.976 116 1830.00 1830 91500 0.450000 115 510 0.826112 116 1.000000 0 625 0 1875 8.173098
116 509 0.978 117 1833.00 1833 91650 0.450000 116 509 0.824576 117 1.000000 0 625 0 1875 8.265581
117 508 0.970 117 1818.00 1818 90900 0.450000 117 508 0.823040 118 1.000000 0 625 0 1875 8.233189
118 507 0.968 119 1815.00 1815 90750 0.450000 118 507 0.821632 119 1.000000 0 625 0 1875 8.786367
119 506 0.978 116 1833.00 1833 91650 0.450000 119 506 0.820288 120 1.000000 0 625 0 1875 8.251191
120 505 0.984 117 1845.00 1845 92250 0.450000 120 505 0.818816 121 1.000000 0 625 0 1875 9.194984
121 504 0.971 121 1821.00 1821 91050 0.450000 121 504 0.817280 122 1.000000 0 625 0 1875 8.591398
122 503 0.963 119 1806.00 1806 90300 0.450000 122 503 0.815744 123 1.000000 0 625 0 1875 8.208057
123 502 0.971 115 1821.00 1821 91050 0.450000 123 502 0.814208 124 1.000000 0 625 0 1875 8.132470
124 501 0.981 116 1839.00 1839 91950 0.450000 124 501 0.812736 125 1.000000 0 625 0 1875 9.040695
125 500 0.965 124 1809.00 1809 90450 0.450000 125 500 0.811264 126 1.000000 0 625 0 1875 9.246831
126 499 0.973 116 1824.00 1824 91200 0.450000 126 499 0.809856 127 1.000000 0 625 0 1875 8.475289
127 498 0.968 126 1815.00 1815 90750 0.450000 127 498 0.808448 128 1.000000 0 625 0 1875 9.512963
128 497 0.968 115 1815.00 1815 90750 0.450000 128 497 0.806912 129 1.000000 0 625 0 1875 8.367158
129 496 0.978 110 1833.00 1833 91650 0.450000 129 496 0.805504 130 1.000000 0 625 0 1875 6.981418
130 495 0.957 115 1794.00 1794 89700 0.450000 130 495 0.804224 131 1.000000 0 625 0 1875 8.736141
131 494 0.968 117 1815.00 1815 90750 0.450000 131 494 0.802816 132 1.000000 0 625 0 1875 8.287689
132 493 0.966 111 1812.00 1812 90600 0.450000 132 493 0.801280 133 1.000000 0 625 0 1875 7.550274
133 492 0.960 121 1800.00 1800 90000 0.450000 133 492 0.799872 134 1.000000 0 625 0 1875 9.370856
134 491 0.960 112 1800.00 1800 90000 0.450000 134 491 0.798400 135 1.000000 0 625 0 1875 7.496738
135 490 0.966 122 1809.00 1809 90450 0.450000 135 490 0.796928 136 1.000000 0 625 0 1875 9.421185
136 489 0.944 121 1770.00 1770 88500 0.450000 136 489 0.795392 137 1.000000 0 625 0 1875 9.047644
137 488 0.966 119 1812.00 1812 90600 0.450000 137 488 0.793920 138 1.000000 0 625 0 1875 8.506247
138 487 0.955 119 1788.00 1788 89400 0.450000 138 487 0.792512 139 1.000000 0 625 0 1875 8.027748
139 486 0.963 120 1806.00 1806 90300 0.450000 139 486 0.791104 140 1.000000 0 625 0 1875 8.813418
140 485 0.962 127 1803.00 1803 90150 0.450000 140 485 0.789632 141 1.000000 0 625 0 1875 10.095726
141 484 0.978 116 1833.00 1833 91650 0.450000 141 484 0.788160 142 1.000000 0 625 0 1875 8.348530
142 483 0.952 127 1785.00 1785 89250 0.450000 142 483 0.786944 143 1.000000 0 625 0 1875 10.388711
143 482 0.958 114 1797.00 1797 89850 0.450000 143 482 0.785664 144 1.000000 0 625 0 1875 8.210315
144 481 0.941 120 1764.00 1764 88200 0.450000 144 481 0.784256 145 1.000000 0 625 0 1875 9.058153
145 480 0.950 127 1782.00 1782 89100 0.450000 145 480 0.782784 146 1.000000 0 625 0 1875 9.868897
146 479 0.957 122 1794.00 1794 89700 0.450000 146 479 0.781376 147 1.000000 0 625 0 1875 8.934467
147 478 0.942 125 1767.00 1767 88350 0.450000 147 478 0.779968 148 1.000000 0 625 0 1875 9.293951
148 477 0.968 120 1815.00 1815 90750 0.450000 148 477 0.778496 149 1.000000 0 625 0 1875 9.533302
149 476 0.954 127 1788.00 1788 89400 0.450000 149 476 0.777152 150 1.000000 0 625 0 1875 9.820387
150 475 0.944 122 1770.00 1770 88500 0.450000 150 475 0.775808 151 1.000000 0 625 0 1875 9.373277
151 474 0.949 130 1779.00 1779 88950 0.450000 151 474 0.774656 152 1.000000 0 625 0 1875 10.108876
152 473 0.942 125 1767.00 1767 88350 0.450000 152 473 0.773440 153 1.000000 0 625 0 1875 9.424945
153 472 0.957 127 1794.00 1794 89700 0.450000 153 472 0.772032 154 1.000000 0 625 0 1875 10.331736
154 471 0.946 123 1770.00 1770 88500 0.450000 154 471 0.770688 155 1.000000 0 625 0 1875 9.346425
155 470 0.947 118 1776.00 1776 88800 0.450000 155 470 0.769408 156 1.000000 0 625 0 1875 9.039376
156 469 0.933 120 1749.00 1749 87450 0.450000 156 469 0.767936 157 1.000000 0 625 0 1875 8.854816
157 468 0.946 124 1773.00 1773 88650 0.450000 157 468 0.766592 158 1.000000 0 625 0 1875 9.614337
158 467 0.950 126 1779.00 1779 88950 0.450000 158 467 0.765248 159 1.000000 0 625 0 1875 9.717366
159 466 0.926 121 1737.00 1737 86850 0.450000 159 466 0.763968 160 1.000000 0 625 0 1875 9.443611
160 465 0.944 124 1770.00 1770 88500 0.450000 160 465 0.762560 161 1.000000 0 625 0 1875 9.609580
161 464 0.933 121 1749.00 1749 87450 0.450000 161 464 0.761152 162 1.000000 0 625 0 1875 8.510368
162 463 0.947 118 1776.00 1776 88800 0.450000 162 463 0.759872 163 1.000000 0 625 0 1875 8.994845
163 462 0.923 123 1731.00 1731 86550 0.450000 163 462 0.758464 164 1.000000 0 625 0 1875 9.748757
164 461 0.941 123 1764.00 1764 88200 0.450000 164 461 0.757056 165 1.000000 0 625 0 1875 9.862371
165 460 0.934 125 1752.00 1752 87600 0.450000 165 460 0.755712 166 1.000000 0 625 0 1875 9.951021
166 459 0.931 120 1743.00 1743 87150 0.450000 166 459 0.754368 167 1.000000 0 625 0 1875 9.286870
167 458 0.925 125 1734.00 1734 86700 0.450000 167 458 0.753344 168 1.000000 0 625 0 1875 9.481337
168 457 0.936 122 1755.00 1755 87750 0.450000 168 457 0.752064 169 1.000000 0 625 0 1875 9.936650
169 456 0.938 127 1758.00 1758 87900 0.450000 169 456 0.750656 170 1.000000 0 625 0 1875 10.272237
170 455 0.938 117 1758.00 1758 87900 0.450000 170 455 0.749440 171 1.000000 0 625 0 1875 8.775478
171 454 0.931 124 1746.00 1746 87300 0.450000 171 454 0.748032 172 1.000000 0 625 0 1875 9.162374
172 453 0.914 113 1713.00 1713 85650 0.450000 172 453 0.746944 173 1.000000 0 625 0 1875 7.337008
173 452 0.925 120 1734.00 1734 86700 0.450000 173 452 0.745536 174 1.000000 0 625 0 1875 9.197812
174 451 0.931 127 1746.00 1746 87300 0.450000 174 451 0.744128 175 1.000000 0 625 0 1875 9.877099
175 450 0.930 121 1743.00 1743 87150 0.450000 175 450 0.742656 176 1.000000 0 625 0 1875 9.175395
176 449 0.934 126 1752.00 1752 87600 0.450000 176 449 0.741248 177 1.000000 0 625 0 1875 10.064527
177 448 0.925 131 1734.00 1734 86700 0.450000 177 448 0.740032 178 1.000000 0 625 0 1875 11.157532
178 447 0.926 124 1737.00 1737 86850 0.450000 178 447 0.738560 179 1.000000 0 625 0 1875 9.313913
179 446 0.915 124 1716.00 1716 85800 0.450000 179 446 0.737344 180 1.000000 0 625 0 1875 9.712364
180 445 0.926 125 1737.00 1737 86850 0.450000 180 445 0.736128 181 1.000000 0 625 0 1875 9.863901
181 444 0.933 125 1749.00 1749 87450 0.450000 181 444 0.735104 182 1.000000 0 625 0 1875 10.227601
182 443 0.933 128 1749.00 1749 87450 0.450000 182 443 0.734016 183 1.000000 0 625 0 1875 10.331609
183 442 0.914 120 1713.00 1713 85650 0.450000 183 442 0.732672 184 1.000000 0 625 0 1875 8.540823
184 441 0.923 126 1731.00 1731 86550 0.450000 184 441 0.731264 185 1.000000 0 625 0 1875 9.392175
185 440 0.918 124 1722.00 1722 86100 0.450000 185 440 0.730048 186 1.000000 0 625 0 1875 9.696446
186 439 0.925 125 1734.00 1734 86700 0.450000 186 439 0.728960 187 1.000000 0 625 0 1875 10.315597
187 438 0.912 124 1710.00 1710 85500 0.450000 187 438 0.727552 188 1.000000 0 625 0 1875 9.111504
188 437 0.926 123 1737.00 1737 86850 0.450000 188 437 0.726272 189 1.000000 0 625 0 1875 10.348680
189 436 0.918 122 1722.00 1722 86100 0.450000 189 436 0.724928 190 1.000000 0 625 0 1875 8.766885
190 435 0.922 131 1728.00 1728 86400 0.450000 190 435 0.723584 191 1.000000 0 625 0 1875 11.051044
191 434 0.906 123 1695.00 1695 84750 0.450000 191 434 0.722112 192 1.000000 0 625 0 1875 9.406614
192 433 0.910 121 1707.00 1707 85350 0.450000 192 433 0.720896 193 1.000000 0 625 0 1875 9.925971
193 432 0.902 121 1692.00 1692 84600 0.450000 193 432 0.719488 194 1.000000 0 625 0 1875 9.990275
194 431 0.907 131 1701.00 1701 85050 0.450000 194 431 0.718592 195 1.000000 0 625 0 1875 10.354718
195 430 0.920 127 1725.00 1725 86250 0.450000 195 430 0.717376 196 1.000000 0 625 0 1875 9.898795
196 429 0.931 128 1746.00 1746 87300 0.450000 196 429 0.715968 197 1.000000 0 625 0 1875 9.880746
197 428 0.922 133 1728.00 1728 86400 0.450000 197 428 0.714496 198 1.000000 0 625 0 1875 10.858843
198 427 0.910 123 1707.00 1707 85350 0.450000 198 427 0.713024 199 1.000000 0 625 0 1875 10.642551
199 426 0.912 121 1710.00 1710 85500 0.450000 199 426 0.711744 200 1.000000 0 625 0 1875 9.679946
200 425 0.904 126 1695.00 1695 84750 0.450000 200 425 0.710464 201 1.000000 0 625 0 1875 9.595968
201 424 0.910 125 1707.00 1707 85350 0.450000 201 424 0.708992 202 1.000000 0 625 0 1875 10.249367
202 423 0.896 123 1680.00 1680 84000 0.450000 202 423 0.707520 203 1.000000 0 625 0 1875 9.352932
203 422 0.910 123 1707.00 1707 85350 0.450000 203 422 0.706560 204 1.000000 0 625 0 1875 9.992575
204 421 0.920 135 1722.00 1722 86100 0.450000 204 421 0.705088 205 1.000000 0 625 0 1875 11.373066
205 420 0.909 125 1704.00 1704 85200 0.450000 205 420 0.704256 206 1.000000 0 625 0 1875 10.796173
206 419 0.914 122 1713.00 1713 85650 0.450000 206 419 0.702848 207 1.000000 0 625 0 1875 9.097771
207 418 0.899 121 1686.00 1686 84300 0.450000 207 418 0.701632 208 1.000000 0 625 0 1875 9.401648
208 417 0.893 119 1673.00 1673 83650 0.450000 208 417 0.700608 209 1.000000 0 625 0 1875 8.929356
209 416 0.902 128 1692.00 1692 84600 0.450000 209 416 0.699584 210 1.000000 0 625 0 1875 10.930164
210 415 0.914 131 1713.00 1713 85650 0.450000 210 415 0.698432 211 1.000000 0 625 0 1875 10.958762
211 414 0.899 125 1686.00 1686 84300 0.450000 211 414 0.697024 212 1.000000 0 625 0 1875 9.876156
212 413 0.904 135 1695.00 1695 84750 0.450000 212 413 0.695616 213 1.000000 0 625 0 1875 10.747891
213 412 0.898 133 1683.00 1683 84150 0.450000 213 412 0.694720 214 1.000000 0 625 0 1875 11.072411
214 411 0.899 122 1686.00 1686 84300 0.450000 214 411 0.693504 215 1.000000 0 625 0 1875 9.579926
215 410 0.883 131 1656.00 1656 82800 0.450000 215 410 0.692224 216 1.000000 0 625 0 1875 10.706288
216 409 0.890 125 1668.00 1668 83400 0.450000 216 409 0.691200 217 1.000000 0 625 0 1875 9.846454
217 408 0.899 117 1686.00 1686 84300 0.450000 217 408 0.690560 218 1.000000 0 625 0 1875 9.277401
218 407 0.893 122 1674.00 1674 83700 0.450000 218 407 0.689344 219 1.000000 0 625 0 1875 9.779299
219 406 0.885 136 1659.00 1659 82950 0.450000 219 406 0.688128 220 1.000000 0 625 0 1875 11.494487
220 405 0.906 122 1698.00 1698 84900 0.450000 220 405 0.686976 221 1.000000 0 625 0 1875 9.615091
221 404 0.896 127 1680.00 1680 84000 0.450000 221 404 0.685696 222 1.000000 0 625 0 1875 10.132779
222 403 0.882 118 1653.00 1653 82650 0.450000 222 403 0.684416 223 1.000000 0 625 0 1875 8.863640
223 402 0.899 131 1686.00 1686 84300 0.450000 223 402 0.683008 224 1.000000 0 625 0 1875 11.354474
224 401 0.894 128 1677.00 1677 83850 0.450000 224 401 0.682048 225 1.000000 0 625 0 1875 10.373400
225 400 0.888 127 1665.00 1665 83250 0.450000 225 400 0.680960 226 1.000000 0 625 0 1875 9.658192
226 399 0.883 119 1656.00 1656 82800 0.450000 226 399 0.679680 227 1.000000 0 625 0 1875 9.176595
227 398 0.882 127 1653.00 1653 82650 0.450000 227 398 0.678656 228 1.000000 0 625 0 1875 10.252188
228 397 0.888 121 1665.00 1665 83250 0.450000 228 397 0.677376 229 1.000000 0 625 0 1875 9.484723
229 396 0.898 129 1683.00 1683 84150 0.450000 229 396 0.675904 230 1.000000 0 625 0 1875 10.485851
230 395 0.888 126 1665.00 1665 83250 0.450000 230 395 0.674816 231 1.000000 0 625 0 1875 10.569581
231 394 0.883 132 1656.00 1656 82800 0.450000 231 394 0.673536 232 1.000000 0 625 0 1875 11.374173
232 393 0.893 119 1674.00 1674 83700 0.450000 232 393 0.673088 233 1.000000 0 625 0 1875 8.966186
233 392 0.882 136 1653.00 1653 82650 0.450000 233 392 0.672064 234 1.000000 0 625 0 1875 11.315028
234 391 0.888 128 1665.00 1665 83250 0.450000 234 391 0.670976 235 1.000000 0 625 0 1875 10.555998
